Wall time,Step,Value
1544473675.7113357,83,222.86903381347656
1544473716.55295,84,203.76564025878906
1544473756.9160423,85,803.2374877929688
1544473798.1754396,86,70.36206817626953
1544473838.6756194,87,1147.4920654296875
1544473879.3853028,88,84.0945053100586
1544473919.9960134,89,254.5738983154297
1544473959.9438884,90,243.81838989257812
1544474001.643032,91,57.287296295166016
1544474042.3284218,92,66.37645721435547
1544474083.2547362,93,133.1703643798828
1544474123.9574862,94,83.93376159667969
1544474164.2653744,95,133.00941467285156
1544474205.453844,96,320.28717041015625
1544474246.0820415,97,58.87411117553711
1544474288.904403,98,49.18301773071289
1544474331.7204468,99,568.1329345703125
1544474372.1147397,100,196.34657287597656
1544474413.6129491,101,132.13232421875
1544474454.4225686,102,20.614553451538086
1544474497.474782,103,170.8671417236328
1544474538.0282826,104,180.66893005371094
1544474578.4334924,105,410.81524658203125
1544474619.9671028,106,71.27057647705078
1544474660.5161338,107,121.0157241821289
1544474701.3728178,108,74.70516204833984
1544474742.23816,109,84.76683044433594
1544474782.118244,110,280.48712158203125
1544474823.813036,111,184.11302185058594
1544474864.6104884,112,157.48336791992188
1544474905.2050357,113,43.821388244628906
1544474945.7598846,114,143.44580078125
1544474986.1603465,115,110.6475830078125
1544475027.3139777,116,96.3084487915039
1544475068.0970335,117,28.42048454284668
1544475110.9693635,118,204.27647399902344
1544475151.8412404,119,66.88548278808594
1544475192.2757423,120,60.1331787109375
1544475233.7562962,121,78.4208984375
1544475274.3973906,122,108.37561798095703
1544475315.3175964,123,85.7208480834961
1544475356.4438393,124,67.81729125976562
1544475397.0501225,125,86.73261260986328
1544475438.3098292,126,62.789859771728516
1544475479.0192144,127,30.99242401123047
1544475519.76095,128,77.74635314941406
1544475560.3228748,129,27.54457664489746
1544475600.35504,130,92.16521453857422
1544475641.945747,131,37.60712814331055
1544475682.7442431,132,169.86575317382812
1544475723.4354596,133,98.44831085205078
1544475764.0971465,134,261.53472900390625
1544475804.3482895,135,110.3708267211914
1544475845.6524734,136,256.800537109375
1544475886.0964856,137,63.868995666503906
1544475926.898839,138,144.0286407470703
1544475967.6246817,139,23.9288330078125
1544476008.061534,140,81.89303588867188
1544476049.3942323,141,41.70214080810547
1544476901.7546933,142,48.323646545410156
1544476945.0160515,143,31.579235076904297
1544476987.4879405,144,38.51384353637695
1544477027.8782234,145,66.04812622070312
1544477068.0578904,146,94.95094299316406
1544477109.2523565,147,33.43023681640625
1544477149.8316364,148,159.3607940673828
1544477190.3686025,149,50.15489196777344
1544477231.1353462,150,46.84889221191406
1544477271.4156885,151,44.617713928222656
1544477312.5465639,152,30.267194747924805
1544477353.0998821,153,100.85953521728516
1544477393.6049235,154,59.408382415771484
1544477434.1958015,155,45.184024810791016
1544477474.694694,156,29.06656837463379
1544477517.9863825,157,44.71537399291992
1544477561.4032464,158,38.384891510009766
1544477602.4022276,159,83.21647644042969
1544477643.1866705,160,52.941139221191406
1544477683.0891225,161,185.18954467773438
1544477724.743957,162,82.20153045654297
1544477765.5727427,163,70.70418548583984
1544477806.258696,164,27.675134658813477
1544477846.9388647,165,35.43855667114258
1544477887.6081166,166,109.61148071289062
1544477928.9081535,167,88.54969024658203
1544477969.715912,168,63.42672348022461
1544478010.783241,169,28.664276123046875
1544478051.5806105,170,165.83665466308594
1544478091.842357,171,107.30766296386719
1544478132.8848424,172,58.907474517822266
1544478173.5576446,173,34.147193908691406
1544478214.6238718,174,228.86328125
1544478255.4986684,175,135.15223693847656
1544478295.8053687,176,75.78507232666016
