Wall time,Step,Value
1544477474.694694,156,25.250703811645508
1544477517.9863825,157,15.316961288452148
1544477561.4032464,158,39.750282287597656
1544477602.4022276,159,113.18006134033203
1544477643.1866705,160,22.205778121948242
1544477683.0891225,161,150.35963439941406
1544477724.743957,162,26.57584571838379
1544477765.5727427,163,101.18650817871094
1544477806.258696,164,34.08639144897461
1544477846.9388647,165,21.724580764770508
1544477887.6081166,166,72.57807922363281
1544477928.9081535,167,21.585193634033203
1544477969.715912,168,11.781396865844727
1544478010.783241,169,18.5849609375
1544478051.5806105,170,76.85969543457031
1544478091.842357,171,201.4423065185547
1544478132.8848424,172,39.798885345458984
1544478173.5576446,173,24.854679107666016
1544478214.6238718,174,34.78291320800781
1544478255.4986684,175,100.3411865234375
1544478295.8053687,176,121.23654174804688
